id,name,type,quantifiableUnit,quantityValue,serviceProvider,owner,emissionInformation.description,emissionInformation.scope1.stationaryCombustion,emissionInformation.scope1.mobileCombustion,emissionInformation.scope1.fugitiveEmissions,emissionInformation.scope1.processEmissions,emissionInformation.scope2.purchasedElectricity,emissionInformation.scope2.purchasedSteam,emissionInformation.scope2.purchasedHeating,emissionInformation.scope2.purchasedCooling,emissionInformation.scope3.category1,emissionInformation.scope3.category2,emissionInformation.scope3.category3,emissionInformation.scope3.category4,emissionInformation.scope3.category5,emissionInformation.scope3.category6,emissionInformation.scope3.category7,emissionInformation.scope3.category8,emissionInformation.scope3.category9,emissionInformation.scope3.category10,emissionInformation.scope3.category11,emissionInformation.scope3.category12,emissionInformation.scope3.category13,emissionInformation.scope3.category14,emissionInformation.scope3.category15,dpp.name,dpp.manufacturer,dpp.serialNumber,dpp.batchNumber,dpp.carbonFootprint.scope1,dpp.carbonFootprint.scope2,dpp.carbonFootprint.scope3
processes/269,simmering,cooking,batch,3.25,manufacturing facility,manufacturing co,GHG,{CO2={m3=0.948}},{CH4={kg=0.412}},{HFC134a={kg=0.136}},{HFC134a={kg=0.005}},{CO2={m3=2.964}},{CO2={kg=0.507}},{CH4={kg=0.735}},{SF6={kg=0.161}},{HFC134a={kg=0.369}},{CO2={m3=2.3}},{CO2={m3=1.238}},{CO2={m3=1.389}},{N2O={kg=0.786}},{CO2={kg=1.156}},{SF6={kg=0.096}},{CO2={kg=0.965}},{HFC134a={kg=0.02}},{HFC134a={kg=0.061}},{SF6={kg=0.138}},{N2O={kg=0.792}},{SF6={kg=0.02}},{HFC134a={kg=0.337}},{SF6={kg=0.198}},unit operation E,facility co,40268,50268,{kgCO2e=4.23},{kgCO2e=2.42},{kgCO2e=2.96}
processes/270,storage,transportation,unit,1.56,manufacturing facility,company A,GHG,{N2O={kg=0.778}},{CH4={kg=0.02}},{CH4={kg=0.971}},{SF6={kg=0.159}},{HFC134a={kg=0.469}},{CH4={kg=0.383}},{N2O={kg=0.568}},{N2O={kg=0.04}},{HFC134a={kg=0.304}},{CO2={m3=1.021}},{HFC134a={kg=0.492}},{N2O={kg=0.562}},{N2O={kg=0.054}},{CO2={kg=0.188}},{HFC134a={kg=0.273}},{CO2={m3=1.428}},{SF6={kg=0.051}},{SF6={kg=0.194}},{HFC134a={kg=0.228}},{CH4={kg=1.402}},{N2O={kg=0.753}},{N2O={kg=0.454}},{HFC134a={kg=0.445}},unit operation W,operator,40269,50269,{kgCO2e=0.68},{kgCO2e=0.28},{kgCO2e=0.61}
processes/271,handling,transportation,day,1.16,processing company,service operator,GHG,{HFC134a={kg=0.369}},{CH4={kg=0.099}},{CO2={m3=2.968}},{CH4={kg=0.593}},{CO2={kg=1.295}},{SF6={kg=0.1}},{CH4={kg=0.584}},{CO2={kg=0.907}},{N2O={kg=0.287}},{CH4={kg=0.076}},{SF6={kg=0.043}},{CH4={kg=1.229}},{CO2={m3=1.926}},{SF6={kg=0.012}},{CO2={m3=2.237}},{CH4={kg=0.113}},{N2O={kg=0.69}},{CH4={kg=0.275}},{CO2={kg=1.984}},{SF6={kg=0.174}},{CO2={kg=0.65}},{CO2={kg=2.109}},{HFC134a={kg=0.108}},production cycle Y,process plant,40270,50270,{kgCO2e=2.2},{kgCO2e=0.17},{kgCO2e=0.72}
processes/272,filtration,water_treatment,hour,3.36,processing company,company A,GHG,{HFC134a={kg=0.426}},{CH4={kg=1.191}},{HFC134a={kg=0.184}},{CH4={kg=1.16}},{N2O={kg=0.688}},{CO2={kg=1.179}},{SF6={kg=0.106}},{CH4={kg=1.133}},{HFC134a={kg=0.337}},{SF6={kg=0.022}},{CO2={m3=2.501}},{CH4={kg=0.519}},{CO2={kg=1.686}},{CO2={m3=1.0}},{CH4={kg=0.7}},{N2O={kg=0.53}},{CH4={kg=0.995}},{N2O={kg=0.597}},{HFC134a={kg=0.184}},{SF6={kg=0.184}},{HFC134a={kg=0.311}},{SF6={kg=0.087}},{CH4={kg=0.879}},unit operation G,facility co,40271,50271,{kgCO2e=0.85},{kgCO2e=1.43},{kgCO2e=2.04}
processes/273,curing,cooking,hour,1.64,recycling facility,facility operator,GHG,{CO2={kg=2.961}},{SF6={kg=0.137}},{CO2={m3=1.243}},{CO2={m3=1.063}},{SF6={kg=0.112}},{SF6={kg=0.036}},{N2O={kg=0.026}},{N2O={kg=0.655}},{HFC134a={kg=0.162}},{CH4={kg=1.428}},{SF6={kg=0.026}},{HFC134a={kg=0.009}},{CO2={kg=1.626}},{SF6={kg=0.028}},{CO2={m3=1.935}},{HFC134a={kg=0.06}},{HFC134a={kg=0.131}},{N2O={kg=0.789}},{CO2={m3=2.611}},{CO2={kg=0.102}},{CH4={kg=0.715}},{N2O={kg=0.498}},{CH4={kg=1.116}},production cycle S,process plant,40272,50272,{kgCO2e=3.53},{kgCO2e=2.27},{kgCO2e=1.88}
processes/274,sizing,textile,unit_processed,0.71,treatment center,facility operator,GHG,{N2O={kg=0.639}},{CO2={kg=0.445}},{SF6={kg=0.102}},{CH4={kg=0.707}},{CO2={m3=0.371}},{HFC134a={kg=0.276}},{CO2={m3=0.274}},{HFC134a={kg=0.282}},{N2O={kg=0.757}},{N2O={kg=0.509}},{CH4={kg=0.709}},{HFC134a={kg=0.307}},{HFC134a={kg=0.4}},{HFC134a={kg=0.032}},{CH4={kg=0.84}},{N2O={kg=0.269}},{CH4={kg=1.059}},{N2O={kg=0.422}},{HFC134a={kg=0.374}},{N2O={kg=0.104}},{HFC134a={kg=0.141}},{HFC134a={kg=0.312}},{CH4={kg=1.118}},production cycle N,process plant,40273,50273,{kgCO2e=1.31},{kgCO2e=0.2},{kgCO2e=3.74}
processes/275,rolling,manufacturing,day,3.77,service provider B,facility operator,GHG,{HFC134a={kg=0.088}},{CO2={m3=1.55}},{CH4={kg=0.723}},{CH4={kg=0.969}},{HFC134a={kg=0.259}},{N2O={kg=0.499}},{N2O={kg=0.5}},{CO2={kg=1.324}},{N2O={kg=0.256}},{CO2={kg=2.632}},{N2O={kg=0.766}},{HFC134a={kg=0.358}},{CH4={kg=1.117}},{CO2={kg=0.818}},{CO2={kg=2.333}},{CH4={kg=0.281}},{HFC134a={kg=0.376}},{CO2={kg=2.501}},{HFC134a={kg=0.328}},{SF6={kg=0.016}},{N2O={kg=0.414}},{N2O={kg=0.701}},{CO2={m3=2.809}},cycle operation P,process plant,40274,50274,{kgCO2e=2.47},{kgCO2e=0.09},{kgCO2e=2.37}
processes/276,unloading,transportation,hour,1.27,service provider B,company B,GHG,{SF6={kg=0.12}},{CO2={m3=0.723}},{SF6={kg=0.17}},{CH4={kg=0.777}},{N2O={kg=0.507}},{CH4={kg=1.364}},{CO2={m3=0.941}},{CH4={kg=0.974}},{HFC134a={kg=0.494}},{HFC134a={kg=0.49}},{CO2={m3=2.319}},{CO2={kg=2.808}},{N2O={kg=0.039}},{SF6={kg=0.051}},{CH4={kg=0.653}},{CO2={m3=1.49}},{HFC134a={kg=0.013}},{CO2={m3=1.101}},{CO2={m3=1.443}},{CO2={kg=0.074}},{N2O={kg=0.79}},{CO2={kg=2.227}},{CO2={kg=2.743}},batch process K,manufacturing facility,40275,50275,{kgCO2e=4.19},{kgCO2e=0.96},{kgCO2e=3.16}
processes/277,chemical treatment,waste_treatment,ton,3.75,treatment center,company B,GHG,{CH4={kg=1.072}},{CO2={m3=0.143}},{SF6={kg=0.05}},{N2O={kg=0.764}},{HFC134a={kg=0.418}},{N2O={kg=0.491}},{CH4={kg=1.369}},{CO2={kg=1.229}},{HFC134a={kg=0.258}},{CH4={kg=1.338}},{CH4={kg=1.486}},{N2O={kg=0.086}},{N2O={kg=0.634}},{HFC134a={kg=0.374}},{N2O={kg=0.33}},{HFC134a={kg=0.131}},{N2O={kg=0.15}},{CO2={kg=2.501}},{CO2={kg=0.452}},{HFC134a={kg=0.19}},{HFC134a={kg=0.387}},{CH4={kg=1.24}},{CO2={m3=0.036}},production cycle P,facility co,40276,50276,{kgCO2e=4.98},{kgCO2e=0.71},{kgCO2e=3.91}
processes/278,case_packing,packaging,unit_processed,2.66,recycling facility,service operator,GHG,{HFC134a={kg=0.266}},{HFC134a={kg=0.103}},{HFC134a={kg=0.244}},{SF6={kg=0.101}},{N2O={kg=0.639}},{CO2={kg=2.079}},{CH4={kg=1.366}},{SF6={kg=0.101}},{CH4={kg=0.349}},{CH4={kg=0.909}},{CH4={kg=0.104}},{N2O={kg=0.458}},{CH4={kg=0.266}},{SF6={kg=0.105}},{SF6={kg=0.02}},{N2O={kg=0.061}},{CH4={kg=0.617}},{CH4={kg=1.221}},{CO2={kg=2.726}},{CH4={kg=0.971}},{CO2={m3=0.196}},{N2O={kg=0.142}},{SF6={kg=0.129}},batch process Y,process plant,40277,50277,{kgCO2e=3.27},{kgCO2e=0.67},{kgCO2e=3.79}
processes/279,dewatering,waste_treatment,liter,4.97,service provider A,facility operator,GHG,{HFC134a={kg=0.055}},{N2O={kg=0.082}},{CO2={kg=1.759}},{N2O={kg=0.222}},{CH4={kg=0.632}},{CH4={kg=0.229}},{HFC134a={kg=0.247}},{SF6={kg=0.176}},{HFC134a={kg=0.35}},{CO2={kg=1.946}},{N2O={kg=0.224}},{CH4={kg=1.357}},{SF6={kg=0.052}},{SF6={kg=0.188}},{SF6={kg=0.054}},{HFC134a={kg=0.107}},{N2O={kg=0.485}},{N2O={kg=0.462}},{CO2={kg=2.469}},{SF6={kg=0.174}},{HFC134a={kg=0.28}},{N2O={kg=0.491}},{CH4={kg=1.205}},unit operation T,manufacturing facility,40278,50278,{kgCO2e=0.87},{kgCO2e=1.89},{kgCO2e=1.96}
processes/280,combustion,energy,unit,4.96,processing company,facility operator,GHG,{N2O={kg=0.768}},{HFC134a={kg=0.466}},{CH4={kg=1.457}},{SF6={kg=0.042}},{HFC134a={kg=0.179}},{SF6={kg=0.069}},{CO2={kg=0.567}},{CH4={kg=0.581}},{HFC134a={kg=0.314}},{SF6={kg=0.089}},{CH4={kg=1.335}},{CH4={kg=0.553}},{SF6={kg=0.165}},{CO2={m3=1.504}},{N2O={kg=0.777}},{CH4={kg=0.163}},{CH4={kg=0.163}},{N2O={kg=0.159}},{HFC134a={kg=0.47}},{CO2={kg=2.934}},{HFC134a={kg=0.324}},{N2O={kg=0.519}},{HFC134a={kg=0.13}},production cycle F,process plant,40279,50279,{kgCO2e=2.14},{kgCO2e=2.04},{kgCO2e=0.97}
processes/281,pyrolysis,energy,kg,2.23,treatment center,service operator,GHG,{CO2={kg=2.308}},{HFC134a={kg=0.381}},{CH4={kg=0.377}},{N2O={kg=0.319}},{CO2={m3=1.952}},{HFC134a={kg=0.158}},{CO2={m3=0.259}},{HFC134a={kg=0.358}},{SF6={kg=0.198}},{SF6={kg=0.166}},{N2O={kg=0.384}},{SF6={kg=0.045}},{N2O={kg=0.379}},{CO2={kg=0.288}},{CH4={kg=0.506}},{CO2={kg=2.532}},{CH4={kg=0.288}},{SF6={kg=0.126}},{SF6={kg=0.019}},{CO2={kg=0.742}},{CO2={m3=0.99}},{CH4={kg=0.565}},{N2O={kg=0.745}},unit operation X,process plant,40280,50280,{kgCO2e=0.65},{kgCO2e=2.88},{kgCO2e=2.03}
processes/282,recycling,waste_treatment,cycle,2.42,service provider A,company B,GHG,{HFC134a={kg=0.495}},{CH4={kg=1.454}},{HFC134a={kg=0.147}},{SF6={kg=0.094}},{HFC134a={kg=0.304}},{N2O={kg=0.415}},{HFC134a={kg=0.255}},{HFC134a={kg=0.086}},{CH4={kg=0.382}},{N2O={kg=0.032}},{N2O={kg=0.473}},{SF6={kg=0.153}},{SF6={kg=0.155}},{SF6={kg=0.143}},{CO2={m3=1.62}},{N2O={kg=0.549}},{N2O={kg=0.355}},{CO2={kg=1.09}},{HFC134a={kg=0.453}},{N2O={kg=0.21}},{SF6={kg=0.118}},{CO2={kg=1.723}},{HFC134a={kg=0.261}},process run C,manufacturing facility,40281,50281,{kgCO2e=3.53},{kgCO2e=0.76},{kgCO2e=2.72}
processes/283,coating,manufacturing,unit,3.21,manufacturing facility,service operator,GHG,{HFC134a={kg=0.326}},{CH4={kg=0.079}},{CH4={kg=0.497}},{N2O={kg=0.799}},{CO2={m3=0.736}},{N2O={kg=0.139}},{HFC134a={kg=0.031}},{SF6={kg=0.179}},{SF6={kg=0.112}},{N2O={kg=0.392}},{CH4={kg=1.212}},{N2O={kg=0.594}},{CO2={m3=2.047}},{HFC134a={kg=0.238}},{N2O={kg=0.62}},{SF6={kg=0.095}},{HFC134a={kg=0.297}},{CO2={m3=0.298}},{CO2={kg=1.354}},{CH4={kg=0.238}},{SF6={kg=0.098}},{SF6={kg=0.147}},{N2O={kg=0.605}},cycle operation M,manufacturing facility,40282,50282,{kgCO2e=3.05},{kgCO2e=1.49},{kgCO2e=1.21}
processes/284,planting,agriculture,kg,4.37,manufacturing facility,manufacturing co,GHG,{N2O={kg=0.261}},{CO2={m3=0.169}},{CO2={m3=0.299}},{HFC134a={kg=0.43}},{CH4={kg=0.133}},{CH4={kg=0.594}},{SF6={kg=0.132}},{SF6={kg=0.166}},{CO2={m3=1.214}},{CO2={kg=0.822}},{CH4={kg=0.875}},{N2O={kg=0.398}},{HFC134a={kg=0.086}},{SF6={kg=0.028}},{CO2={m3=1.209}},{CO2={m3=0.096}},{HFC134a={kg=0.345}},{SF6={kg=0.144}},{HFC134a={kg=0.315}},{SF6={kg=0.178}},{N2O={kg=0.486}},{CH4={kg=1.351}},{N2O={kg=0.193}},cycle operation Z,operator,40283,50283,{kgCO2e=4.86},{kgCO2e=0.82},{kgCO2e=3.99}
processes/285,mercerizing,textile,hour,2.32,processing company,service operator,GHG,{HFC134a={kg=0.122}},{HFC134a={kg=0.274}},{SF6={kg=0.165}},{CO2={m3=1.03}},{N2O={kg=0.145}},{HFC134a={kg=0.299}},{CO2={m3=0.894}},{CH4={kg=0.127}},{HFC134a={kg=0.024}},{CH4={kg=0.386}},{SF6={kg=0.145}},{CO2={m3=2.693}},{N2O={kg=0.636}},{CO2={kg=2.257}},{HFC134a={kg=0.344}},{CO2={kg=0.174}},{N2O={kg=0.332}},{SF6={kg=0.196}},{CO2={m3=2.362}},{SF6={kg=0.062}},{CH4={kg=0.161}},{CO2={m3=2.765}},{CO2={m3=0.338}},cycle operation E,facility co,40284,50284,{kgCO2e=2.36},{kgCO2e=0.49},{kgCO2e=2.23}
processes/286,sorting,transportation,liter,4.02,service provider A,company B,GHG,{SF6={kg=0.013}},{CO2={m3=1.308}},{HFC134a={kg=0.011}},{CH4={kg=1.086}},{CO2={m3=1.986}},{CO2={m3=2.522}},{CH4={kg=0.392}},{SF6={kg=0.007}},{CO2={m3=0.512}},{CH4={kg=1.454}},{SF6={kg=0.119}},{HFC134a={kg=0.426}},{N2O={kg=0.619}},{N2O={kg=0.675}},{CO2={m3=1.333}},{SF6={kg=0.142}},{SF6={kg=0.019}},{HFC134a={kg=0.273}},{N2O={kg=0.652}},{SF6={kg=0.176}},{SF6={kg=0.14}},{SF6={kg=0.146}},{CO2={kg=2.333}},unit operation Y,operator,40285,50285,{kgCO2e=0.77},{kgCO2e=0.24},{kgCO2e=2.16}
processes/287,mercerizing,textile,ton,1.57,treatment center,service operator,GHG,{CO2={kg=2.229}},{CH4={kg=0.323}},{HFC134a={kg=0.285}},{CO2={m3=2.684}},{CO2={kg=1.911}},{CO2={m3=0.993}},{CH4={kg=0.005}},{SF6={kg=0.189}},{CH4={kg=1.202}},{CH4={kg=0.561}},{SF6={kg=0.147}},{CH4={kg=1.034}},{CO2={kg=0.778}},{CO2={kg=0.043}},{SF6={kg=0.183}},{HFC134a={kg=0.451}},{CO2={m3=0.844}},{CO2={m3=2.807}},{CH4={kg=0.668}},{CO2={kg=0.088}},{SF6={kg=0.181}},{CO2={kg=0.265}},{HFC134a={kg=0.068}},cycle operation Y,operator,40286,50286,{kgCO2e=3.44},{kgCO2e=1.42},{kgCO2e=1.18}
processes/288,chemical treatment,waste_treatment,kg,2.99,recycling facility,manufacturing co,GHG,{SF6={kg=0.07}},{HFC134a={kg=0.227}},{CO2={kg=0.461}},{HFC134a={kg=0.141}},{SF6={kg=0.025}},{N2O={kg=0.482}},{HFC134a={kg=0.379}},{CO2={kg=0.844}},{HFC134a={kg=0.377}},{CO2={kg=2.288}},{CO2={m3=1.388}},{CH4={kg=0.782}},{CH4={kg=0.8}},{CO2={kg=0.863}},{CO2={kg=1.39}},{N2O={kg=0.329}},{SF6={kg=0.137}},{SF6={kg=0.014}},{N2O={kg=0.518}},{N2O={kg=0.238}},{HFC134a={kg=0.366}},{CO2={m3=0.364}},{N2O={kg=0.263}},unit operation Y,operator,40287,50287,{kgCO2e=3.7},{kgCO2e=2.04},{kgCO2e=3.6}
processes/289,plowing,agriculture,cycle,3.68,processing company,facility operator,GHG,{CH4={kg=0.084}},{HFC134a={kg=0.46}},{N2O={kg=0.319}},{HFC134a={kg=0.294}},{CH4={kg=1.066}},{HFC134a={kg=0.487}},{N2O={kg=0.662}},{N2O={kg=0.062}},{SF6={kg=0.006}},{HFC134a={kg=0.12}},{SF6={kg=0.114}},{SF6={kg=0.08}},{CO2={kg=0.614}},{N2O={kg=0.014}},{CO2={kg=1.72}},{HFC134a={kg=0.466}},{N2O={kg=0.056}},{HFC134a={kg=0.272}},{SF6={kg=0.083}},{CH4={kg=1.111}},{CO2={m3=2.261}},{HFC134a={kg=0.229}},{CH4={kg=0.605}},batch process J,operator,40288,50288,{kgCO2e=3.84},{kgCO2e=0.38},{kgCO2e=2.32}
processes/290,bolting,metal,liter,3.03,manufacturing facility,service operator,GHG,{SF6={kg=0.105}},{CO2={m3=2.327}},{SF6={kg=0.185}},{CH4={kg=1.131}},{SF6={kg=0.071}},{SF6={kg=0.019}},{CH4={kg=1.383}},{HFC134a={kg=0.036}},{CH4={kg=0.018}},{CH4={kg=0.753}},{HFC134a={kg=0.104}},{N2O={kg=0.675}},{CO2={kg=0.25}},{CH4={kg=0.712}},{CO2={kg=2.027}},{CH4={kg=0.1}},{SF6={kg=0.129}},{N2O={kg=0.032}},{CO2={m3=0.64}},{CH4={kg=0.013}},{HFC134a={kg=0.302}},{CH4={kg=0.21}},{N2O={kg=0.449}},process run E,facility co,40289,50289,{kgCO2e=4.13},{kgCO2e=2.22},{kgCO2e=2.78}
processes/291,case_packing,packaging,kg,1.07,recycling facility,service operator,GHG,{N2O={kg=0.714}},{SF6={kg=0.11}},{N2O={kg=0.603}},{CO2={kg=2.591}},{HFC134a={kg=0.291}},{CH4={kg=1.235}},{SF6={kg=0.01}},{SF6={kg=0.077}},{HFC134a={kg=0.399}},{CH4={kg=0.485}},{N2O={kg=0.184}},{HFC134a={kg=0.434}},{CH4={kg=0.112}},{SF6={kg=0.162}},{N2O={kg=0.75}},{HFC134a={kg=0.247}},{CH4={kg=0.394}},{N2O={kg=0.197}},{CH4={kg=1.414}},{CO2={m3=2.699}},{CH4={kg=0.765}},{CO2={kg=2.18}},{CH4={kg=1.347}},cycle operation B,manufacturing facility,40290,50290,{kgCO2e=0.56},{kgCO2e=0.2},{kgCO2e=1.02}
processes/292,beaming,textile,unit,2.6,service provider A,company A,GHG,{N2O={kg=0.38}},{SF6={kg=0.126}},{HFC134a={kg=0.008}},{SF6={kg=0.043}},{SF6={kg=0.145}},{HFC134a={kg=0.119}},{CO2={m3=2.548}},{HFC134a={kg=0.156}},{CH4={kg=0.922}},{CH4={kg=1.246}},{N2O={kg=0.15}},{N2O={kg=0.303}},{CO2={m3=2.946}},{CH4={kg=0.227}},{CH4={kg=1.17}},{CO2={m3=0.063}},{N2O={kg=0.408}},{N2O={kg=0.456}},{N2O={kg=0.463}},{CO2={m3=2.711}},{CH4={kg=0.15}},{CH4={kg=0.211}},{CO2={m3=1.423}},production cycle M,manufacturing facility,40291,50291,{kgCO2e=0.7},{kgCO2e=0.46},{kgCO2e=2.02}
processes/293,extrusion,manufacturing,day,1.14,manufacturing facility,service operator,GHG,{HFC134a={kg=0.358}},{SF6={kg=0.098}},{CH4={kg=0.828}},{HFC134a={kg=0.044}},{CO2={m3=0.262}},{N2O={kg=0.041}},{CO2={m3=2.763}},{CH4={kg=0.576}},{HFC134a={kg=0.045}},{CH4={kg=1.239}},{HFC134a={kg=0.171}},{CH4={kg=0.254}},{HFC134a={kg=0.169}},{SF6={kg=0.096}},{CH4={kg=0.573}},{CO2={m3=2.211}},{CH4={kg=0.399}},{N2O={kg=0.606}},{N2O={kg=0.132}},{HFC134a={kg=0.053}},{CO2={kg=1.042}},{CH4={kg=0.245}},{CH4={kg=1.458}},cycle operation A,operator,40292,50292,{kgCO2e=1.13},{kgCO2e=0.71},{kgCO2e=3.76}
processes/294,physical separation,waste_treatment,hour,3.83,service provider B,facility operator,GHG,{N2O={kg=0.703}},{SF6={kg=0.154}},{SF6={kg=0.108}},{HFC134a={kg=0.228}},{CO2={m3=1.149}},{CO2={m3=0.825}},{SF6={kg=0.09}},{HFC134a={kg=0.204}},{N2O={kg=0.379}},{CH4={kg=0.809}},{SF6={kg=0.027}},{N2O={kg=0.313}},{CO2={m3=2.404}},{CO2={m3=2.72}},{SF6={kg=0.075}},{SF6={kg=0.035}},{SF6={kg=0.065}},{HFC134a={kg=0.45}},{N2O={kg=0.255}},{CH4={kg=0.145}},{HFC134a={kg=0.307}},{SF6={kg=0.081}},{CH4={kg=0.777}},process run V,process plant,40293,50293,{kgCO2e=4.89},{kgCO2e=0.64},{kgCO2e=3.54}
processes/295,aeration,water_treatment,kg,2.68,manufacturing facility,company B,GHG,{CO2={m3=1.225}},{CH4={kg=0.396}},{N2O={kg=0.261}},{SF6={kg=0.06}},{N2O={kg=0.014}},{CH4={kg=0.387}},{SF6={kg=0.06}},{HFC134a={kg=0.404}},{HFC134a={kg=0.002}},{HFC134a={kg=0.104}},{CO2={m3=0.889}},{N2O={kg=0.671}},{CO2={m3=0.835}},{CH4={kg=0.221}},{HFC134a={kg=0.231}},{HFC134a={kg=0.178}},{SF6={kg=0.027}},{CH4={kg=0.726}},{CH4={kg=0.311}},{HFC134a={kg=0.119}},{HFC134a={kg=0.254}},{N2O={kg=0.426}},{CH4={kg=0.345}},process run B,operator,40294,50294,{kgCO2e=3.59},{kgCO2e=1.7},{kgCO2e=1.23}
processes/296,planting,agriculture,batch,4.72,service provider B,facility operator,GHG,{CH4={kg=0.187}},{N2O={kg=0.369}},{CH4={kg=0.748}},{SF6={kg=0.109}},{CH4={kg=0.785}},{N2O={kg=0.182}},{HFC134a={kg=0.108}},{SF6={kg=0.145}},{CO2={kg=1.746}},{CO2={m3=0.763}},{CO2={kg=0.556}},{SF6={kg=0.106}},{CH4={kg=0.338}},{CH4={kg=0.887}},{SF6={kg=0.062}},{CH4={kg=0.896}},{N2O={kg=0.157}},{CH4={kg=0.457}},{CH4={kg=0.46}},{CH4={kg=1.418}},{N2O={kg=0.334}},{N2O={kg=0.159}},{CO2={kg=2.971}},cycle operation W,process plant,40295,50295,{kgCO2e=4.95},{kgCO2e=2.46},{kgCO2e=2.61}
processes/297,fermentation,chemical,cycle,2.37,service provider B,company B,GHG,{CO2={kg=1.008}},{CH4={kg=0.237}},{N2O={kg=0.13}},{HFC134a={kg=0.261}},{CO2={m3=0.822}},{CH4={kg=0.955}},{CO2={kg=0.187}},{HFC134a={kg=0.029}},{SF6={kg=0.029}},{N2O={kg=0.72}},{HFC134a={kg=0.034}},{CO2={kg=0.03}},{HFC134a={kg=0.308}},{SF6={kg=0.189}},{SF6={kg=0.176}},{CO2={kg=0.248}},{SF6={kg=0.095}},{N2O={kg=0.306}},{HFC134a={kg=0.467}},{N2O={kg=0.103}},{CO2={m3=1.437}},{CH4={kg=1.45}},{CH4={kg=0.965}},unit operation N,process plant,40296,50296,{kgCO2e=2.63},{kgCO2e=0.1},{kgCO2e=2.3}
processes/298,chlorination,chemical,batch,4.5,treatment center,manufacturing co,GHG,{HFC134a={kg=0.16}},{CH4={kg=0.946}},{CH4={kg=1.427}},{CO2={m3=1.388}},{CH4={kg=0.502}},{SF6={kg=0.192}},{HFC134a={kg=0.409}},{CO2={m3=1.53}},{CO2={m3=0.716}},{SF6={kg=0.141}},{CH4={kg=0.819}},{N2O={kg=0.68}},{CO2={m3=1.795}},{CH4={kg=0.303}},{SF6={kg=0.179}},{N2O={kg=0.189}},{HFC134a={kg=0.253}},{SF6={kg=0.173}},{CO2={kg=0.069}},{CO2={kg=2.936}},{CO2={m3=0.289}},{CH4={kg=0.03}},{N2O={kg=0.405}},cycle operation Y,manufacturing facility,40297,50297,{kgCO2e=1.26},{kgCO2e=0.08},{kgCO2e=0.2}
processes/299,oxidation,water_treatment,ton,3.57,service provider A,company A,GHG,{HFC134a={kg=0.34}},{N2O={kg=0.008}},{N2O={kg=0.711}},{CH4={kg=1.4}},{N2O={kg=0.314}},{N2O={kg=0.286}},{HFC134a={kg=0.438}},{CH4={kg=0.561}},{SF6={kg=0.161}},{CH4={kg=0.641}},{N2O={kg=0.291}},{CH4={kg=1.052}},{SF6={kg=0.128}},{SF6={kg=0.196}},{CH4={kg=0.52}},{HFC134a={kg=0.431}},{SF6={kg=0.163}},{CH4={kg=1.211}},{HFC134a={kg=0.26}},{N2O={kg=0.254}},{N2O={kg=0.44}},{HFC134a={kg=0.346}},{HFC134a={kg=0.079}},cycle operation Q,process plant,40298,50298,{kgCO2e=1.05},{kgCO2e=2.63},{kgCO2e=0.23}
processes/300,recycling,waste_treatment,unit_processed,1.57,process plant,company B,GHG,{N2O={kg=0.211}},{SF6={kg=0.015}},{HFC134a={kg=0.158}},{HFC134a={kg=0.287}},{CO2={kg=0.288}},{HFC134a={kg=0.357}},{SF6={kg=0.021}},{CH4={kg=1.25}},{CO2={m3=1.088}},{N2O={kg=0.657}},{N2O={kg=0.559}},{CO2={m3=2.008}},{CH4={kg=0.924}},{N2O={kg=0.096}},{N2O={kg=0.651}},{N2O={kg=0.159}},{CH4={kg=0.86}},{SF6={kg=0.038}},{CH4={kg=0.219}},{HFC134a={kg=0.36}},{N2O={kg=0.368}},{CH4={kg=1.037}},{HFC134a={kg=0.432}},unit operation U,operator,40299,50299,{kgCO2e=4.1},{kgCO2e=0.79},{kgCO2e=1.06}
processes/301,reverse osmosis,water_treatment,liter,1.93,production company,facility operator,GHG,{HFC134a={kg=0.211}},{HFC134a={kg=0.403}},{SF6={kg=0.112}},{HFC134a={kg=0.445}},{CH4={kg=1.046}},{N2O={kg=0.024}},{SF6={kg=0.018}},{N2O={kg=0.595}},{CH4={kg=0.825}},{CO2={kg=2.45}},{N2O={kg=0.45}},{HFC134a={kg=0.399}},{SF6={kg=0.036}},{CH4={kg=0.2}},{N2O={kg=0.309}},{N2O={kg=0.757}},{N2O={kg=0.68}},{N2O={kg=0.614}},{N2O={kg=0.08}},{SF6={kg=0.194}},{HFC134a={kg=0.01}},{CH4={kg=1.499}},{SF6={kg=0.028}},production cycle Z,manufacturing facility,40300,50300,{kgCO2e=3.34},{kgCO2e=0.53},{kgCO2e=3.23}
