id,name,type,quantifiableUnit,quantityValue,productOrigin,owner,uploadedFile,emissionInformation.description,emissionInformation.scope1.stationaryCombustion,emissionInformation.scope1.mobileCombustion,emissionInformation.scope1.fugitiveEmissions,emissionInformation.scope1.processEmissions,emissionInformation.scope2.purchasedElectricity,emissionInformation.scope2.purchasedSteam,emissionInformation.scope2.purchasedHeating,emissionInformation.scope2.purchasedCooling,emissionInformation.scope3.category1,emissionInformation.scope3.category2,emissionInformation.scope3.category3,emissionInformation.scope3.category4,emissionInformation.scope3.category5,emissionInformation.scope3.category6,emissionInformation.scope3.category7,emissionInformation.scope3.category8,emissionInformation.scope3.category9,emissionInformation.scope3.category10,emissionInformation.scope3.category11,emissionInformation.scope3.category12,emissionInformation.scope3.category13,emissionInformation.scope3.category14,emissionInformation.scope3.category15,dpp.name,dpp.manufacturer,dpp.serialNumber,dpp.batchNumber,dpp.carbonFootprint.scope1,dpp.carbonFootprint.scope2,dpp.carbonFootprint.scope3
products/348,white bread,condiment,carton,1.46,distributor,farm co,,GHG,{HFC134a={kg=0.287}},{CH4={kg=1.412}},{SF6={kg=0.148}},{SF6={kg=0.188}},{SF6={kg=0.053}},{SF6={kg=0.125}},{SF6={kg=0.081}},{CO2={kg=0.179}},{HFC134a={kg=0.278}},{HFC134a={kg=0.489}},{SF6={kg=0.072}},{HFC134a={kg=0.02}},{CO2={kg=2.799}},{HFC134a={kg=0.076}},{SF6={kg=0.146}},{SF6={kg=0.097}},{N2O={kg=0.201}},{N2O={kg=0.141}},{SF6={kg=0.106}},{CH4={kg=0.733}},{N2O={kg=0.155}},{HFC134a={kg=0.204}},{HFC134a={kg=0.078}},ingredient mix F,processing plant,20347,30347,{kgCO2e=3.62},{kgCO2e=2.73},{kgCO2e=2.31}
products/349,risotto,utility,liter,3.14,distributor,farm co,,GHG,{N2O={kg=0.569}},{CH4={kg=0.443}},{HFC134a={kg=0.353}},{HFC134a={kg=0.147}},{CO2={m3=1.341}},{CH4={kg=0.368}},{CO2={m3=0.842}},{CO2={m3=1.659}},{N2O={kg=0.684}},{HFC134a={kg=0.428}},{CH4={kg=0.612}},{CO2={m3=1.612}},{SF6={kg=0.086}},{CH4={kg=1.123}},{CH4={kg=1.016}},{CH4={kg=0.112}},{HFC134a={kg=0.458}},{SF6={kg=0.063}},{HFC134a={kg=0.079}},{N2O={kg=0.42}},{HFC134a={kg=0.307}},{CO2={m3=0.079}},{N2O={kg=0.602}},product batch N,processing plant,20348,30348,{kgCO2e=1.91},{kgCO2e=1.39},{kgCO2e=2.19}
products/350,sardines,utility,unit,0.26,manufacturer,company B,,GHG,{N2O={kg=0.257}},{N2O={kg=0.176}},{HFC134a={kg=0.234}},{SF6={kg=0.081}},{CH4={kg=1.264}},{HFC134a={kg=0.262}},{CH4={kg=1.085}},{CH4={kg=1.468}},{N2O={kg=0.619}},{CO2={kg=2.828}},{HFC134a={kg=0.361}},{CO2={kg=0.398}},{CO2={m3=0.928}},{CH4={kg=0.821}},{CH4={kg=1.203}},{SF6={kg=0.041}},{CO2={m3=0.508}},{HFC134a={kg=0.134}},{HFC134a={kg=0.223}},{CH4={kg=1.352}},{CH4={kg=1.125}},{HFC134a={kg=0.259}},{CH4={kg=0.999}},raw material lot G,processing plant,20349,30349,{kgCO2e=1.89},{kgCO2e=1.1},{kgCO2e=2.59}
products/351,haddock,processed food,kg,4.07,manufacturer,supplier co,,GHG,{HFC134a={kg=0.403}},{N2O={kg=0.483}},{CO2={m3=2.114}},{CH4={kg=0.309}},{HFC134a={kg=0.135}},{HFC134a={kg=0.109}},{HFC134a={kg=0.065}},{N2O={kg=0.307}},{SF6={kg=0.115}},{HFC134a={kg=0.048}},{N2O={kg=0.403}},{N2O={kg=0.777}},{CO2={m3=2.156}},{SF6={kg=0.021}},{HFC134a={kg=0.145}},{CO2={kg=0.416}},{SF6={kg=0.035}},{SF6={kg=0.103}},{CH4={kg=1.203}},{SF6={kg=0.189}},{SF6={kg=0.068}},{SF6={kg=0.022}},{CO2={m3=0.477}},finished goods P,plant Y,20350,30350,{kgCO2e=1.33},{kgCO2e=2.19},{kgCO2e=2.72}
products/352,salt,waste,batch,4.5,distributor,company B,,GHG,{CO2={kg=1.943}},{CO2={kg=1.769}},{CH4={kg=1.29}},{N2O={kg=0.147}},{HFC134a={kg=0.449}},{SF6={kg=0.019}},{HFC134a={kg=0.399}},{HFC134a={kg=0.103}},{HFC134a={kg=0.3}},{CO2={kg=1.89}},{CH4={kg=1.214}},{SF6={kg=0.196}},{SF6={kg=0.069}},{SF6={kg=0.006}},{CO2={kg=1.622}},{SF6={kg=0.17}},{CH4={kg=1.185}},{HFC134a={kg=0.289}},{CO2={m3=0.748}},{SF6={kg=0.122}},{CH4={kg=1.056}},{N2O={kg=0.04}},{CO2={m3=0.234}},raw material lot K,processing plant,20351,30351,{kgCO2e=0.84},{kgCO2e=0.82},{kgCO2e=0.43}
products/353,peaches,processed food,batch,3.78,user,user utility,,GHG,{HFC134a={kg=0.203}},{HFC134a={kg=0.041}},{HFC134a={kg=0.268}},{HFC134a={kg=0.385}},{N2O={kg=0.182}},{N2O={kg=0.161}},{CO2={kg=1.907}},{SF6={kg=0.056}},{HFC134a={kg=0.276}},{CO2={m3=1.218}},{CH4={kg=1.168}},{HFC134a={kg=0.411}},{CO2={m3=2.959}},{CO2={m3=2.339}},{HFC134a={kg=0.451}},{SF6={kg=0.168}},{SF6={kg=0.155}},{CO2={kg=2.523}},{HFC134a={kg=0.236}},{HFC134a={kg=0.301}},{CO2={kg=2.318}},{HFC134a={kg=0.011}},{HFC134a={kg=0.237}},finished goods B,plant Y,20352,30352,{kgCO2e=4.97},{kgCO2e=2.93},{kgCO2e=2.58}
products/354,leeks,processed food,bottle,3.38,warehouse,user utility,,GHG,{SF6={kg=0.2}},{SF6={kg=0.118}},{CO2={m3=2.187}},{N2O={kg=0.36}},{HFC134a={kg=0.313}},{N2O={kg=0.768}},{SF6={kg=0.136}},{CH4={kg=0.732}},{N2O={kg=0.213}},{N2O={kg=0.363}},{CO2={kg=0.664}},{CO2={m3=2.886}},{CH4={kg=0.388}},{CH4={kg=1.382}},{SF6={kg=0.101}},{HFC134a={kg=0.219}},{N2O={kg=0.477}},{N2O={kg=0.131}},{CO2={kg=0.23}},{CH4={kg=0.889}},{CO2={kg=0.801}},{SF6={kg=0.177}},{CO2={m3=1.432}},product batch R,factory X,20353,30353,{kgCO2e=2.35},{kgCO2e=0.39},{kgCO2e=3.21}
products/355,tilapia,condiment,kg,3.73,manufacturer,company B,,GHG,{N2O={kg=0.126}},{CH4={kg=0.734}},{SF6={kg=0.123}},{SF6={kg=0.177}},{N2O={kg=0.573}},{HFC134a={kg=0.366}},{CH4={kg=0.578}},{CH4={kg=0.578}},{SF6={kg=0.062}},{SF6={kg=0.047}},{N2O={kg=0.578}},{CH4={kg=0.093}},{CH4={kg=0.561}},{N2O={kg=0.487}},{SF6={kg=0.102}},{N2O={kg=0.599}},{CH4={kg=0.484}},{HFC134a={kg=0.411}},{CH4={kg=0.87}},{N2O={kg=0.473}},{N2O={kg=0.622}},{SF6={kg=0.154}},{N2O={kg=0.501}},finished goods X,factory X,20354,30354,{kgCO2e=2.55},{kgCO2e=0.25},{kgCO2e=0.35}
products/356,vinegar,raw material,bottle,0.55,supplier,farm co,,GHG,{CO2={m3=1.224}},{CO2={kg=2.162}},{HFC134a={kg=0.029}},{CH4={kg=0.845}},{CH4={kg=0.917}},{N2O={kg=0.051}},{CH4={kg=0.844}},{N2O={kg=0.242}},{SF6={kg=0.047}},{N2O={kg=0.167}},{SF6={kg=0.176}},{HFC134a={kg=0.247}},{SF6={kg=0.031}},{CO2={m3=2.858}},{CH4={kg=0.633}},{CH4={kg=0.039}},{CH4={kg=1.197}},{HFC134a={kg=0.437}},{N2O={kg=0.324}},{N2O={kg=0.616}},{CO2={m3=0.849}},{HFC134a={kg=0.49}},{SF6={kg=0.119}},finished goods L,supplier co,20355,30355,{kgCO2e=4.43},{kgCO2e=2.47},{kgCO2e=1.04}
products/357,potato salad,condiment,unit,3.88,importer,warehouse operator,,GHG,{HFC134a={kg=0.044}},{HFC134a={kg=0.226}},{CO2={kg=1.916}},{CH4={kg=0.294}},{SF6={kg=0.192}},{N2O={kg=0.388}},{CH4={kg=1.367}},{CO2={kg=2.76}},{N2O={kg=0.333}},{CO2={kg=2.991}},{CO2={kg=1.839}},{CH4={kg=0.649}},{CO2={kg=2.605}},{CO2={m3=0.579}},{CO2={m3=1.459}},{CH4={kg=0.914}},{N2O={kg=0.433}},{CO2={kg=2.261}},{HFC134a={kg=0.292}},{CO2={m3=0.809}},{HFC134a={kg=0.333}},{N2O={kg=0.238}},{HFC134a={kg=0.335}},raw material lot T,plant Y,20356,30356,{kgCO2e=4.72},{kgCO2e=1.44},{kgCO2e=1.12}
products/358,stevia,beverage,kg,0.23,supplier,user utility,,GHG,{N2O={kg=0.158}},{CO2={kg=0.596}},{N2O={kg=0.334}},{HFC134a={kg=0.206}},{CO2={m3=1.192}},{CO2={m3=2.745}},{HFC134a={kg=0.241}},{N2O={kg=0.698}},{CO2={m3=2.26}},{HFC134a={kg=0.466}},{CH4={kg=0.218}},{CO2={m3=0.222}},{HFC134a={kg=0.421}},{N2O={kg=0.724}},{N2O={kg=0.314}},{N2O={kg=0.661}},{SF6={kg=0.06}},{SF6={kg=0.016}},{CH4={kg=1.041}},{CH4={kg=0.706}},{CO2={kg=0.252}},{CH4={kg=0.692}},{CO2={m3=0.207}},finished goods Z,processing plant,20357,30357,{kgCO2e=3.66},{kgCO2e=2.36},{kgCO2e=2.24}
products/359,bell peppers,beverage,liter,4.93,user,company A,,GHG,{N2O={kg=0.347}},{CH4={kg=0.194}},{SF6={kg=0.046}},{N2O={kg=0.265}},{HFC134a={kg=0.099}},{HFC134a={kg=0.452}},{CH4={kg=0.505}},{CO2={kg=1.348}},{CO2={kg=2.525}},{SF6={kg=0.08}},{N2O={kg=0.036}},{CH4={kg=1.374}},{SF6={kg=0.064}},{CO2={m3=0.883}},{CH4={kg=0.39}},{N2O={kg=0.433}},{HFC134a={kg=0.278}},{SF6={kg=0.029}},{N2O={kg=0.776}},{HFC134a={kg=0.358}},{CH4={kg=1.296}},{CO2={kg=2.142}},{CH4={kg=1.002}},finished goods C,distributor Z,20358,30358,{kgCO2e=0.15},{kgCO2e=2.54},{kgCO2e=3.98}
products/360,lobster,ingredient,can,0.47,distributor,warehouse operator,,GHG,{CO2={m3=1.699}},{SF6={kg=0.11}},{CO2={kg=2.918}},{N2O={kg=0.139}},{SF6={kg=0.093}},{CH4={kg=1.422}},{N2O={kg=0.002}},{N2O={kg=0.372}},{SF6={kg=0.185}},{SF6={kg=0.156}},{SF6={kg=0.092}},{SF6={kg=0.171}},{CH4={kg=1.048}},{CH4={kg=1.498}},{CO2={m3=1.421}},{CH4={kg=0.99}},{CH4={kg=0.393}},{HFC134a={kg=0.314}},{CO2={m3=1.114}},{SF6={kg=0.111}},{N2O={kg=0.59}},{SF6={kg=0.003}},{SF6={kg=0.119}},ingredient mix F,supplier co,20359,30359,{kgCO2e=3.11},{kgCO2e=0.65},{kgCO2e=1.74}
products/361,turkey breast,processed food,can,0.6,importer,user utility,,GHG,{CO2={kg=2.355}},{N2O={kg=0.155}},{HFC134a={kg=0.417}},{CH4={kg=0.3}},{HFC134a={kg=0.065}},{SF6={kg=0.153}},{N2O={kg=0.778}},{N2O={kg=0.376}},{HFC134a={kg=0.03}},{N2O={kg=0.784}},{N2O={kg=0.757}},{CO2={m3=1.657}},{CH4={kg=0.509}},{N2O={kg=0.63}},{SF6={kg=0.11}},{HFC134a={kg=0.177}},{CO2={kg=2.684}},{HFC134a={kg=0.096}},{SF6={kg=0.042}},{CH4={kg=0.074}},{HFC134a={kg=0.442}},{CH4={kg=0.317}},{N2O={kg=0.335}},ingredient mix Q,processing plant,20360,30360,{kgCO2e=0.47},{kgCO2e=2.84},{kgCO2e=2.16}
products/362,paneer tikka,ingredient,box,2.3,supplier,user utility,,GHG,{N2O={kg=0.591}},{SF6={kg=0.015}},{HFC134a={kg=0.334}},{CO2={m3=2.933}},{SF6={kg=0.194}},{N2O={kg=0.446}},{SF6={kg=0.172}},{CO2={kg=0.828}},{HFC134a={kg=0.113}},{CO2={kg=1.087}},{SF6={kg=0.008}},{CO2={kg=0.179}},{CH4={kg=1.226}},{HFC134a={kg=0.306}},{SF6={kg=0.013}},{HFC134a={kg=0.237}},{CH4={kg=0.086}},{CH4={kg=0.732}},{CH4={kg=0.185}},{CH4={kg=0.028}},{SF6={kg=0.14}},{HFC134a={kg=0.223}},{CH4={kg=0.077}},raw material lot M,plant Y,20361,30361,{kgCO2e=0.72},{kgCO2e=0.61},{kgCO2e=3.97}
products/363,paneer tikka,processed food,bottle,2.84,importer,user utility,,GHG,{CH4={kg=0.809}},{CO2={kg=0.917}},{CH4={kg=0.745}},{N2O={kg=0.256}},{N2O={kg=0.223}},{CO2={kg=0.572}},{HFC134a={kg=0.355}},{SF6={kg=0.054}},{CO2={kg=0.47}},{HFC134a={kg=0.444}},{HFC134a={kg=0.053}},{HFC134a={kg=0.061}},{HFC134a={kg=0.1}},{CH4={kg=1.378}},{SF6={kg=0.196}},{CH4={kg=0.724}},{SF6={kg=0.019}},{CO2={m3=2.171}},{CH4={kg=0.475}},{HFC134a={kg=0.331}},{N2O={kg=0.644}},{CH4={kg=0.76}},{SF6={kg=0.0}},processed item I,supplier co,20362,30362,{kgCO2e=3.55},{kgCO2e=0.61},{kgCO2e=0.27}
products/364,alfredo,raw material,batch,1.8,warehouse,supplier co,,GHG,{CH4={kg=0.117}},{CO2={m3=2.781}},{HFC134a={kg=0.461}},{CH4={kg=0.05}},{N2O={kg=0.215}},{HFC134a={kg=0.37}},{HFC134a={kg=0.361}},{HFC134a={kg=0.442}},{CH4={kg=0.754}},{CO2={m3=0.623}},{CH4={kg=0.693}},{SF6={kg=0.062}},{SF6={kg=0.149}},{HFC134a={kg=0.024}},{SF6={kg=0.168}},{CO2={m3=1.304}},{SF6={kg=0.086}},{HFC134a={kg=0.199}},{HFC134a={kg=0.057}},{N2O={kg=0.388}},{N2O={kg=0.148}},{SF6={kg=0.114}},{HFC134a={kg=0.165}},ingredient mix B,processing plant,20363,30363,{kgCO2e=0.85},{kgCO2e=0.82},{kgCO2e=0.68}
products/365,beer,condiment,bottle,2.62,warehouse,company B,,GHG,{HFC134a={kg=0.472}},{CO2={kg=2.052}},{CO2={m3=1.876}},{SF6={kg=0.059}},{HFC134a={kg=0.47}},{N2O={kg=0.749}},{CO2={kg=2.359}},{CO2={m3=2.166}},{CO2={kg=2.369}},{N2O={kg=0.626}},{CH4={kg=0.283}},{CO2={kg=0.677}},{CO2={m3=2.264}},{N2O={kg=0.506}},{HFC134a={kg=0.057}},{SF6={kg=0.157}},{SF6={kg=0.015}},{CH4={kg=1.105}},{HFC134a={kg=0.493}},{SF6={kg=0.036}},{SF6={kg=0.05}},{SF6={kg=0.003}},{CO2={m3=1.461}},product batch E,factory X,20364,30364,{kgCO2e=0.89},{kgCO2e=1.59},{kgCO2e=1.68}
products/366,linguine,waste,can,2.97,manufacturer,user utility,,GHG,{HFC134a={kg=0.065}},{CH4={kg=0.046}},{HFC134a={kg=0.153}},{CH4={kg=0.489}},{HFC134a={kg=0.007}},{CH4={kg=0.995}},{N2O={kg=0.254}},{HFC134a={kg=0.294}},{CH4={kg=0.317}},{SF6={kg=0.151}},{SF6={kg=0.079}},{SF6={kg=0.049}},{CO2={m3=0.67}},{CO2={kg=0.316}},{SF6={kg=0.12}},{CH4={kg=0.922}},{HFC134a={kg=0.19}},{CH4={kg=1.066}},{CO2={m3=2.603}},{N2O={kg=0.665}},{SF6={kg=0.056}},{HFC134a={kg=0.242}},{CO2={kg=2.077}},raw material lot T,plant Y,20365,30365,{kgCO2e=3.81},{kgCO2e=2.55},{kgCO2e=1.64}
products/367,goulash,condiment,m3,2.79,manufacturer,supplier co,,GHG,{N2O={kg=0.172}},{SF6={kg=0.146}},{CO2={kg=2.776}},{CO2={kg=1.117}},{CO2={m3=1.144}},{SF6={kg=0.035}},{HFC134a={kg=0.395}},{SF6={kg=0.036}},{SF6={kg=0.061}},{SF6={kg=0.148}},{CO2={m3=1.387}},{HFC134a={kg=0.352}},{N2O={kg=0.45}},{CO2={kg=2.765}},{CO2={kg=1.592}},{HFC134a={kg=0.125}},{CH4={kg=0.635}},{CH4={kg=0.529}},{CO2={kg=0.726}},{SF6={kg=0.074}},{CH4={kg=1.426}},{N2O={kg=0.304}},{CH4={kg=1.388}},ingredient mix G,supplier co,20366,30366,{kgCO2e=4.14},{kgCO2e=1.34},{kgCO2e=2.33}
products/368,burger,raw material,unit,3.07,local farm,user utility,,GHG,{N2O={kg=0.539}},{CH4={kg=0.73}},{CH4={kg=1.198}},{CH4={kg=0.621}},{HFC134a={kg=0.489}},{N2O={kg=0.39}},{HFC134a={kg=0.404}},{HFC134a={kg=0.083}},{SF6={kg=0.049}},{CH4={kg=0.617}},{CH4={kg=1.11}},{N2O={kg=0.291}},{CO2={kg=0.648}},{CH4={kg=0.734}},{CH4={kg=0.895}},{N2O={kg=0.172}},{N2O={kg=0.676}},{CH4={kg=0.953}},{HFC134a={kg=0.24}},{N2O={kg=0.164}},{CH4={kg=0.127}},{SF6={kg=0.039}},{SF6={kg=0.048}},processed item G,processing plant,20367,30367,{kgCO2e=2.45},{kgCO2e=1.99},{kgCO2e=1.52}
products/369,bouillabaisse,raw material,bottle,0.39,user,company A,,GHG,{CH4={kg=0.017}},{N2O={kg=0.122}},{N2O={kg=0.038}},{N2O={kg=0.169}},{CO2={kg=0.524}},{N2O={kg=0.617}},{N2O={kg=0.036}},{CH4={kg=0.03}},{CH4={kg=0.778}},{CH4={kg=0.252}},{CO2={kg=0.12}},{CO2={m3=0.193}},{CO2={kg=2.726}},{CO2={m3=0.03}},{HFC134a={kg=0.097}},{HFC134a={kg=0.212}},{CO2={m3=0.204}},{CO2={m3=2.517}},{CO2={m3=2.44}},{CO2={kg=2.596}},{N2O={kg=0.537}},{SF6={kg=0.074}},{CH4={kg=1.255}},ingredient mix M,factory X,20368,30368,{kgCO2e=2.54},{kgCO2e=0.26},{kgCO2e=2.39}
products/370,parsnips,utility,kg,1.83,supplier,farm co,,GHG,{CO2={kg=0.235}},{CH4={kg=1.392}},{CH4={kg=0.096}},{N2O={kg=0.305}},{CH4={kg=0.536}},{N2O={kg=0.482}},{CO2={m3=1.353}},{HFC134a={kg=0.189}},{HFC134a={kg=0.034}},{CO2={kg=1.404}},{HFC134a={kg=0.059}},{CH4={kg=0.133}},{CO2={m3=0.762}},{N2O={kg=0.638}},{CH4={kg=1.184}},{SF6={kg=0.016}},{HFC134a={kg=0.023}},{HFC134a={kg=0.04}},{N2O={kg=0.557}},{N2O={kg=0.574}},{HFC134a={kg=0.033}},{SF6={kg=0.045}},{HFC134a={kg=0.194}},processed item O,factory X,20369,30369,{kgCO2e=2.12},{kgCO2e=2.45},{kgCO2e=0.54}
products/371,sausage,condiment,unit,1.06,distributor,company A,,GHG,{SF6={kg=0.004}},{CH4={kg=0.036}},{SF6={kg=0.193}},{HFC134a={kg=0.439}},{N2O={kg=0.367}},{CO2={m3=2.913}},{CH4={kg=0.459}},{N2O={kg=0.426}},{N2O={kg=0.629}},{CO2={m3=1.139}},{CO2={kg=1.559}},{HFC134a={kg=0.44}},{CH4={kg=1.303}},{CH4={kg=1.077}},{N2O={kg=0.052}},{N2O={kg=0.483}},{N2O={kg=0.779}},{SF6={kg=0.185}},{N2O={kg=0.24}},{CO2={m3=0.586}},{N2O={kg=0.177}},{CO2={m3=0.115}},{HFC134a={kg=0.227}},raw material lot H,supplier co,20370,30370,{kgCO2e=1.14},{kgCO2e=0.25},{kgCO2e=3.77}
products/372,raisins,condiment,box,1.79,local farm,processing plant,,GHG,{SF6={kg=0.181}},{SF6={kg=0.182}},{SF6={kg=0.153}},{HFC134a={kg=0.457}},{SF6={kg=0.088}},{SF6={kg=0.118}},{N2O={kg=0.005}},{CO2={m3=2.777}},{SF6={kg=0.088}},{SF6={kg=0.107}},{CO2={kg=1.447}},{SF6={kg=0.077}},{SF6={kg=0.036}},{SF6={kg=0.014}},{CO2={kg=2.23}},{N2O={kg=0.433}},{HFC134a={kg=0.332}},{CO2={kg=0.56}},{HFC134a={kg=0.107}},{HFC134a={kg=0.05}},{CH4={kg=0.71}},{CO2={kg=1.328}},{CH4={kg=0.404}},product batch V,plant Y,20371,30371,{kgCO2e=3.91},{kgCO2e=1.1},{kgCO2e=0.91}
products/373,bread,raw material,kg,0.68,distributor,processing plant,,GHG,{HFC134a={kg=0.119}},{CO2={m3=1.877}},{HFC134a={kg=0.28}},{HFC134a={kg=0.314}},{SF6={kg=0.154}},{CH4={kg=0.255}},{SF6={kg=0.14}},{SF6={kg=0.11}},{SF6={kg=0.165}},{CH4={kg=0.314}},{CO2={m3=0.38}},{HFC134a={kg=0.051}},{CO2={m3=2.177}},{CO2={kg=1.855}},{SF6={kg=0.122}},{N2O={kg=0.726}},{CO2={kg=1.975}},{SF6={kg=0.141}},{CO2={kg=1.282}},{HFC134a={kg=0.133}},{CH4={kg=1.021}},{N2O={kg=0.617}},{CH4={kg=0.096}},ingredient mix R,plant Y,20372,30372,{kgCO2e=3.77},{kgCO2e=1.8},{kgCO2e=0.7}
products/374,sashimi,utility,can,2.15,supplier,processing plant,,GHG,{CH4={kg=0.048}},{N2O={kg=0.009}},{HFC134a={kg=0.039}},{SF6={kg=0.105}},{CO2={m3=0.564}},{SF6={kg=0.148}},{CO2={kg=2.771}},{N2O={kg=0.161}},{SF6={kg=0.033}},{CH4={kg=0.352}},{CO2={m3=2.102}},{N2O={kg=0.634}},{N2O={kg=0.091}},{SF6={kg=0.11}},{N2O={kg=0.216}},{N2O={kg=0.376}},{HFC134a={kg=0.025}},{SF6={kg=0.162}},{HFC134a={kg=0.12}},{CH4={kg=0.661}},{HFC134a={kg=0.229}},{CO2={kg=2.14}},{CH4={kg=1.214}},processed item F,factory X,20373,30373,{kgCO2e=4.77},{kgCO2e=0.61},{kgCO2e=1.57}
products/375,gelato,raw material,kg,2.56,local farm,user utility,,GHG,{HFC134a={kg=0.024}},{CH4={kg=0.331}},{N2O={kg=0.175}},{CH4={kg=0.512}},{SF6={kg=0.185}},{N2O={kg=0.226}},{N2O={kg=0.157}},{SF6={kg=0.068}},{CO2={m3=1.318}},{HFC134a={kg=0.23}},{HFC134a={kg=0.384}},{N2O={kg=0.435}},{SF6={kg=0.026}},{HFC134a={kg=0.151}},{N2O={kg=0.323}},{CH4={kg=1.341}},{N2O={kg=0.384}},{N2O={kg=0.796}},{SF6={kg=0.126}},{N2O={kg=0.529}},{N2O={kg=0.328}},{N2O={kg=0.524}},{N2O={kg=0.187}},processed item U,plant Y,20374,30374,{kgCO2e=2.72},{kgCO2e=0.09},{kgCO2e=2.24}
products/376,tortillas,waste,kg,1.69,distributor,user utility,,GHG,{CO2={m3=2.034}},{CH4={kg=0.367}},{CH4={kg=0.313}},{N2O={kg=0.645}},{SF6={kg=0.172}},{CH4={kg=1.243}},{N2O={kg=0.392}},{SF6={kg=0.13}},{N2O={kg=0.751}},{CH4={kg=1.465}},{HFC134a={kg=0.42}},{CH4={kg=0.993}},{N2O={kg=0.58}},{N2O={kg=0.594}},{HFC134a={kg=0.409}},{SF6={kg=0.102}},{CH4={kg=0.785}},{CH4={kg=1.043}},{N2O={kg=0.561}},{N2O={kg=0.296}},{HFC134a={kg=0.335}},{CO2={m3=0.056}},{SF6={kg=0.189}},processed item P,distributor Z,20375,30375,{kgCO2e=2.05},{kgCO2e=2.9},{kgCO2e=2.91}
products/377,chili,beverage,can,4.24,distributor,user utility,,GHG,{CO2={kg=0.475}},{HFC134a={kg=0.186}},{CO2={kg=2.954}},{SF6={kg=0.12}},{HFC134a={kg=0.212}},{CH4={kg=0.052}},{HFC134a={kg=0.28}},{CH4={kg=0.416}},{N2O={kg=0.683}},{CO2={kg=2.441}},{CO2={m3=1.612}},{SF6={kg=0.037}},{SF6={kg=0.078}},{CH4={kg=1.196}},{HFC134a={kg=0.407}},{CO2={kg=2.47}},{N2O={kg=0.075}},{CH4={kg=1.015}},{HFC134a={kg=0.308}},{CO2={kg=1.553}},{CH4={kg=0.304}},{CO2={m3=0.624}},{CH4={kg=1.204}},ingredient mix Z,supplier co,20376,30376,{kgCO2e=2.9},{kgCO2e=2.89},{kgCO2e=0.81}
products/378,yogurt parfait,ingredient,can,0.97,manufacturer,warehouse operator,,GHG,{CH4={kg=0.615}},{HFC134a={kg=0.206}},{CO2={m3=0.428}},{HFC134a={kg=0.137}},{CH4={kg=0.089}},{CO2={m3=0.124}},{CH4={kg=0.957}},{HFC134a={kg=0.188}},{HFC134a={kg=0.117}},{CO2={m3=1.29}},{HFC134a={kg=0.357}},{HFC134a={kg=0.011}},{CH4={kg=0.68}},{N2O={kg=0.554}},{N2O={kg=0.042}},{HFC134a={kg=0.365}},{HFC134a={kg=0.429}},{CH4={kg=0.796}},{SF6={kg=0.117}},{HFC134a={kg=0.084}},{HFC134a={kg=0.234}},{CO2={kg=0.48}},{SF6={kg=0.195}},raw material lot D,factory X,20377,30377,{kgCO2e=4.06},{kgCO2e=2.14},{kgCO2e=2.41}
products/379,juice,utility,box,3.0,manufacturer,company A,,GHG,{CH4={kg=0.031}},{CO2={kg=0.552}},{HFC134a={kg=0.3}},{N2O={kg=0.798}},{HFC134a={kg=0.193}},{N2O={kg=0.714}},{CH4={kg=1.223}},{N2O={kg=0.033}},{HFC134a={kg=0.155}},{CH4={kg=0.831}},{SF6={kg=0.134}},{CH4={kg=1.211}},{SF6={kg=0.197}},{CH4={kg=0.263}},{HFC134a={kg=0.364}},{CH4={kg=0.678}},{CH4={kg=0.191}},{CH4={kg=0.503}},{SF6={kg=0.153}},{SF6={kg=0.128}},{N2O={kg=0.133}},{HFC134a={kg=0.45}},{CH4={kg=0.293}},product batch N,processing plant,20378,30378,{kgCO2e=0.15},{kgCO2e=1.31},{kgCO2e=1.95}
products/380,bananas,utility,carton,4.52,warehouse,warehouse operator,,GHG,{SF6={kg=0.036}},{CO2={kg=1.412}},{SF6={kg=0.179}},{CO2={m3=1.236}},{CH4={kg=1.475}},{HFC134a={kg=0.364}},{N2O={kg=0.691}},{CO2={kg=0.047}},{SF6={kg=0.186}},{HFC134a={kg=0.146}},{SF6={kg=0.116}},{HFC134a={kg=0.127}},{CO2={m3=0.081}},{SF6={kg=0.146}},{CO2={kg=1.239}},{CH4={kg=0.078}},{SF6={kg=0.169}},{CH4={kg=0.382}},{N2O={kg=0.54}},{CO2={m3=1.772}},{HFC134a={kg=0.043}},{HFC134a={kg=0.226}},{SF6={kg=0.032}},raw material lot H,distributor Z,20379,30379,{kgCO2e=4.55},{kgCO2e=2.39},{kgCO2e=2.03}
products/381,grouper,beverage,kg,2.31,supplier,company B,,GHG,{CH4={kg=1.119}},{CO2={kg=1.055}},{CH4={kg=0.307}},{SF6={kg=0.196}},{SF6={kg=0.046}},{CH4={kg=0.278}},{CO2={kg=1.05}},{CH4={kg=0.669}},{CO2={kg=2.192}},{SF6={kg=0.199}},{SF6={kg=0.177}},{SF6={kg=0.062}},{CH4={kg=0.644}},{HFC134a={kg=0.38}},{SF6={kg=0.178}},{CH4={kg=1.266}},{CO2={kg=0.258}},{N2O={kg=0.122}},{N2O={kg=0.458}},{N2O={kg=0.53}},{CH4={kg=0.58}},{SF6={kg=0.037}},{HFC134a={kg=0.399}},product batch L,plant Y,20380,30380,{kgCO2e=3.58},{kgCO2e=0.08},{kgCO2e=0.42}
